CityID,ObsID,year,LastObservation,City,metro_names,Country,continent,region,subregion,state_name,state_abbr,population,longitude,latitude,Walking,Cycling,Motorbykes,Active,Bus,Car,IncomeGroup,DataSource,DataLink,GDPPP 2022
M10049,ID0041,2006,YES,Ballerup,Ballerup,Denmark,Europe,Europe,Northern Europe,,,37000,12.358,55.73,0.19802,0.178218,NA,0.37624,0.09901,0.52475,High income,The European Platform on Mobility Management,https://epomm.eu/ ,67967.38187
M10050,C025,2019,YES,Baltimore,"Baltimore-Columbia-Towson, MD Metro Area",United States,North America,North America,Northern America,Maryland,MD,2721102,-76.6065247,39.4003288,0.026992,0.002571,NA,0.029563,0.033419,0.937018,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10051,ID0042,2009,NO,Bamberg,Bamberg,Germany,Europe,Europe,Western Europe,,,69827,10.889,49.901,0.23,0.22,NA,0.45,0.12,0.43,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10051,ID0906,2012,NO,Bamberg,Bamberg,Germany,Europe,Europe,Western Europe,,,79935,10.889,49.901,0.118902439,0.183943089,NA,0.302845528,0.137195122,0.55995935,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10051,ID0907,2016,YES,Bamberg,Bamberg,Germany,Europe,Europe,Western Europe,,,79935,10.889,49.901,0.0999001,0.231768232,0.024975025,0.331668332,0.150849151,0.517482517,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10052,ID0043,2011,YES,Bangalore,Bangalore,India,Asia,South Asia,Southern Asia,,,8400000,77.59,12.94,NA,NA,NA,0.366667,0.277778,0.355556,Lower middle income,Census of India 2011,https://censusindia.gov.in/census.website/,2484.845429
M10053,C026,2019,YES,Bangor,"Bangor, ME Metro Area",United States,North America,North America,Northern America,Maine,ME,152160,-68.7778138,44.8011821,0.033058,0.004723,NA,0.03778,0.001181,0.961039,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10054,ID0045,2006,NO,Barcelona,Barcelona,Spain,Europe,Europe,Southern Europe,,,4600000,2.16,41.35,0.464646,0.010101,NA,0.47475,0.18182,0.34343,High income,Quantifying dimensions of Transportation Diversity: A city-based comparative approach,"Pareekh, P., Mitra, S., Majumdar, B.B.: Quantifying dimensions of Transportation Diversity: A city-based comparative approach. Transportation Research Procedia (25), 3174–3187 (2017)",32676.98371
M10054,ID0911,2011,NO,Barcelona,Barcelona,Spain,Europe,Europe,Southern Europe,,,3767382,2.16,41.35,0.173784978,0.021109475,0.052528228,0.194894453,0.298109966,0.506995582,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,32676.98371
M10054,ID0044,2018,YES,Barcelona,Barcelona,Spain,Europe,Europe,Southern Europe,,,4600000,2.16,41.35,0.3435,0.0228,NA,0.3663,0.3733,0.2604,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,32676.98371
M10055,ID0046,2011,YES,Barcelos,Barcelos,Portugal,Europe,Europe,Southern Europe,,,20493,-8.623,41.528,NA,NA,NA,0.16,0.19,0.65,High income,The European Platform on Mobility Management,https://epomm.eu/ ,27275.11155
M10056,ID0912,2001,NO,Bari,Bari,Italy,Europe,Europe,Southern Europe,,,316736,16.852,41.127,0.137302424,0.011485774,0.044046365,0.148788198,0.090621707,0.760590095,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,38373.16605
M10056,ID0913,2011,YES,Bari,Bari,Italy,Europe,Europe,Southern Europe,,,316736,16.852,41.127,0.131026205,0.016003201,0.038607722,0.147029406,0.162732547,0.690238048,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,38373.16605
M10057,C027,2019,YES,Barnstable Town,"Barnstable Town, MA Metro Area",United States,North America,North America,Northern America,Massachusetts,MA,213756,-70.3002024,41.7003208,0.015892,0.003667,NA,0.01956,0.003667,0.976773,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10058,ID0049,2011,YES,Barreiro,Barreiro,Portugal,Europe,Europe,Southern Europe,,,78764,-9.079,38.659,NA,NA,NA,0.19192,0.35354,0.45455,High income,The European Platform on Mobility Management,https://epomm.eu/ ,27275.11155
M10059,ID0051,2001,NO,Basel,Basel,Switzerland,Europe,Europe,Western Europe,,,166173,7.589,47.555,0.24,0.17,NA,0.41,0.32,0.27,High income,The European Platform on Mobility Management,https://epomm.eu/ ,99994.93802
M10059,ID0755,2010,NO,Basel,Basel,Switzerland,Europe,Europe,Western Europe,,,169464,7.589,47.555,0.37755102,0.163265306,NA,0.540816327,0.275510204,0.183673469,High income,Swiss Städtekonferenz Mobilität,https://skm-cvm.ch/de/Info/Fakten/Stadtevergleich_Mobilitat,99994.93802
M10059,ID0916,2013,NO,Basel,Basel,Switzerland,Europe,Europe,Western Europe,,,346276,7.589,47.555,0.055944056,0.118881119,0.014985015,0.174825175,0.492507493,0.332667333,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,99994.93802
M10059,ID0917,2014,NO,Basel,Basel,Switzerland,Europe,Europe,Western Europe,,,346276,7.589,47.555,0.055394461,0.132686731,0.0179982,0.188081192,0.480951905,0.330966903,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,99994.93802
M10059,ID0050,2015,NO,Basel,Basel,Switzerland,Europe,Europe,Western Europe,,,169464,7.589,47.555,0.333333,0.171717,NA,0.50505,0.27273,0.22222,High income,ELTIS - The Urban Mobility Observatory,https://www.eltis.org/resources/case-studies/finalist-7th-sump-award-basel-switzerland,99994.93802
M10059,ID0918,2016,NO,Basel,Basel,Switzerland,Europe,Europe,Western Europe,,,346276,7.589,47.555,0.06,0.13,0.02,0.19,0.49,0.32,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,99994.93802
M10059,ID0919,2017,NO,Basel,Basel,Switzerland,Europe,Europe,Western Europe,,,346276,7.589,47.555,0.0634,0.1594,0.0136,0.2228,0.4841,0.2931,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,99994.93802
M10059,ID0920,2018,NO,Basel,Basel,Switzerland,Europe,Europe,Western Europe,,,346276,7.589,47.555,0.071,0.1583,0.0155,0.2293,0.4717,0.299,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,99994.93802
M10059,ID0921,2019,NO,Basel,Basel,Switzerland,Europe,Europe,Western Europe,,,346276,7.589,47.555,0.0703,0.1772,0.014,0.2475,0.4615,0.291,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,99994.93802
M10059,ID0922,2020,NO,Basel,Basel,Switzerland,Europe,Europe,Western Europe,,,346276,7.589,47.555,0.069706971,0.183218322,0.01580158,0.252925293,0.459345935,0.287728773,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,99994.93802
M10059,ID0923,2021,YES,Basel,Basel,Switzerland,Europe,Europe,Western Europe,,,346276,7.589,47.555,0.0769,0.2099,0.0195,0.2868,0.4042,0.309,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,99994.93802
M10060,C028,2019,YES,Baton Rouge,"Baton Rouge, LA Metro Area",United States,North America,North America,Northern America,Louisiana,LA,804491,-91.1403196,30.4582829,0.006536,0.004357,NA,0.010893,0.007625,0.981481,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10061,ID0053,2015,YES,Bauska,Bauska,Latvia,Europe,Europe,Northern Europe,,,25613,24.196,56.408,0.25,0.1,NA,0.35,0.25,0.4,High income,The European Platform on Mobility Management,https://epomm.eu/ ,23184.31167
M10062,ID0928,2007,NO,Bayonne,Bayonne,France,Europe,Europe,Western Europe,,,128475,-1.464,43.497,0.09,0.03,0.03,0.12,0.06,0.82,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10062,ID0929,2010,NO,Bayonne,Bayonne,France,Europe,Europe,Western Europe,,,128475,-1.464,43.497,NA,NA,NA,0.077248677,0.06031746,0.862433862,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10062,ID0930,2011,NO,Bayonne,Bayonne,France,Europe,Europe,Western Europe,,,128475,-1.464,43.497,0.071798963,0.034004787,0.025628241,0.10580375,0.060829677,0.833366574,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10062,ID0931,2012,NO,Bayonne,Bayonne,France,Europe,Europe,Western Europe,,,128475,-1.464,43.497,NA,NA,NA,0.076190476,0.066666667,0.857142857,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10062,ID0932,2013,NO,Bayonne,Bayonne,France,Europe,Europe,Western Europe,,,128475,-1.464,43.497,NA,NA,NA,0.071805702,0.068637804,0.859556494,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10062,ID0933,2014,NO,Bayonne,Bayonne,France,Europe,Europe,Western Europe,,,128475,-1.464,43.497,NA,NA,NA,0.069620253,0.071729958,0.858649789,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10062,ID0934,2015,NO,Bayonne,Bayonne,France,Europe,Europe,Western Europe,,,128475,-1.464,43.497,NA,NA,NA,0.068493151,0.072708114,0.858798736,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10062,ID0935,2016,NO,Bayonne,Bayonne,France,Europe,Europe,Western Europe,,,128475,-1.464,43.497,NA,NA,NA,0.068421053,0.074736842,0.856842105,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10062,ID0936,2017,NO,Bayonne,Bayonne,France,Europe,Europe,Western Europe,,,128475,-1.464,43.497,0.066,0.018,0.037,0.084,0.072,0.844,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10062,ID0937,2018,NO,Bayonne,Bayonne,France,Europe,Europe,Western Europe,,,128475,-1.464,43.497,0.064935065,0.023976024,0.037962038,0.088911089,0.075924076,0.835164835,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10062,ID0938,2019,NO,Bayonne,Bayonne,France,Europe,Europe,Western Europe,,,128475,-1.464,43.497,0.064935065,0.023976024,0.037962038,0.088911089,0.075924076,0.835164835,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10062,ID0939,2020,YES,Bayonne,Bayonne,France,Europe,Europe,Western Europe,,,128475,-1.464,43.497,0.067932068,0.028971029,0.040959041,0.096903097,0.077922078,0.825174825,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,44460.81785
M10063,ID0055,2006,YES,Beaujolais,Beaujolais,France,Europe,Europe,Western Europe,,,13314,4.72,46.11,0.21,0.01,NA,0.22,0.04,0.74,High income,The European Platform on Mobility Management,https://epomm.eu/ ,44460.81785
M10064,C031,2019,YES,Beaumont,"Beaumont-Port Arthur, TX Metro Area",United States,North America,North America,Northern America,Texas,TX,400092,-94.1018461,30.0860459,0.017635,0.002075,NA,0.01971,0.002075,0.978216,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10065,ID0056,2011,NO,Beijing,Beijing,China,Asia,East Asia and Pacific,Eastern Asia,,,21540000,116.4074,39.9042,0.21,0.32,NA,0.53,0.26,0.21,Upper middle income,Beijing Yearbook 2011,http://nj.tjj.beijing.gov.cn/nj/main/2011-en/index.htm,12614.06099
M10065,ID0666,2018,YES,Beijing,Beijing,China,Asia,East Asia and Pacific,Eastern Asia,,,21540000,116.4074,39.9042,NA,NA,NA,0.41,0.33,0.26,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10066,C033,2019,YES,Bellingham,"Bellingham, WA Metro Area",United States,North America,North America,Northern America,Washington,WA,202568,-122.4786854,48.7519112,0.038462,0.014423,NA,0.052885,0.009615,0.9375,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10067,ID0057,2016,YES,Belo Horizonte,Belo Horizonte,Brazil,South America,Latin America and Caribbean,South America,,,2722000,-43.99,-19.92,NA,NA,NA,0.35,0.28,0.37,Upper middle income,Local Governments for Sustainability - ICLEI,https://iclei.org/ ,10043.62392
M10068,C034,2019,YES,Bend-Redmond,"Bend-Redmond, OR Metro Area",United States,North America,North America,Northern America,Oregon,OR,161556,-121.1504051,44.2531845,0.038896,0.012547,NA,0.051443,0.005019,0.943538,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10069,ID0058,2001,NO,Bergamo,Bergamo,Italy,Europe,Europe,Southern Europe,,,119234,9.669,45.694,0.1,0.06,NA,0.16,0.15,0.69,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10069,ID0955,2011,YES,Bergamo,Bergamo,Italy,Europe,Europe,Southern Europe,,,119809,9.669,45.694,0.095519104,0.045209042,0.093318664,0.140728146,0.140128026,0.719143829,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,38373.16605
M10070,ID0061,2001,NO,Bergen,Bergen,Norway,Europe,Europe,Northern Europe,,,224941,5.321,60.4,0.3,0.03,NA,0.33,0.12,0.55,High income,The European Platform on Mobility Management,https://epomm.eu/ ,87961.78061
M10070,ID0060,2005,NO,Bergen,Bergen,Norway,Europe,Europe,Northern Europe,,,230403,5.321,60.4,0.3,0.03,NA,0.33,0.11,0.56,High income,The European Platform on Mobility Management,https://epomm.eu/ ,87961.78061
M10070,ID0957,2009,NO,Bergen,Bergen,Norway,Europe,Europe,Northern Europe,,,144699,5.321,60.4,0.131313131,0.050505051,0,0.181818182,0.242424242,0.575757576,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,87961.78061
M10070,ID0059,2014,YES,Bergen,Bergen,Norway,Europe,Europe,Northern Europe,,,241949,5.321,60.4,0.26,0.03,NA,0.29,0.16,0.55,High income,Change trends in the use of passenger cars on urban trips: car-pooling in Gdynia,https://www.researchgate.net/publication/320762879_CHANGE_TRENDS_IN_THE_USE_OF_PASSENGER_CARS_ON_URBAN_TRIPS_CAR-POOLING_IN_GDYNIA,87961.78061
M10071,ID0966,2001,NO,Berlin,Berlin,Germany,Europe,Europe,Western Europe,,,3755251,13.398,52.517,0.072,0.067,0.011,0.139,0.383,0.478,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10071,ID0967,2004,NO,Berlin,Berlin,Germany,Europe,Europe,Western Europe,,,3755251,13.398,52.517,0.077,0.074,0.009,0.151,0.397,0.452,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10071,ID0968,2005,NO,Berlin,Berlin,Germany,Europe,Europe,Western Europe,,,3755251,13.398,52.517,0.074534161,0.102484472,0.00931677,0.177018634,0.424430642,0.398550725,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10071,ID0969,2006,NO,Berlin,Berlin,Germany,Europe,Europe,Western Europe,,,3755251,13.398,52.517,0.074534161,0.102484472,0.00931677,0.177018634,0.424430642,0.398550725,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10071,ID0970,2007,NO,Berlin,Berlin,Germany,Europe,Europe,Western Europe,,,3755251,13.398,52.517,0.074534161,0.102484472,0.00931677,0.177018634,0.424430642,0.398550725,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10071,ID0971,2008,NO,Berlin,Berlin,Germany,Europe,Europe,Western Europe,,,3755251,13.398,52.517,0.074534161,0.102484472,0.00931677,0.177018634,0.424430642,0.398550725,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10071,ID0972,2009,NO,Berlin,Berlin,Germany,Europe,Europe,Western Europe,,,3755251,13.398,52.517,0.074534161,0.102484472,0.00931677,0.177018634,0.424430642,0.398550725,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10071,ID0973,2012,NO,Berlin,Berlin,Germany,Europe,Europe,Western Europe,,,3755251,13.398,52.517,0.065326633,0.108542714,NA,0.173869347,0.442211055,0.383919598,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10071,ID0974,2016,YES,Berlin,Berlin,Germany,Europe,Europe,Western Europe,,,3755251,13.398,52.517,0.057942058,0.127872128,0.013986014,0.185814186,0.423576424,0.390609391,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,52745.75571
M10072,ID0065,2010,NO,Bern,Bern,Switzerland,Europe,Europe,Western Europe,,,124381,7.455,46.953,0.39,0.11,NA,0.5,0.28,0.22,High income,Städtische Mobilität im Vergleich,https://www.bern.ch/mediencenter/medienmitteilungen/aktuell_ptk/staedtische-mobilitaet-im-vergleich-in-bern-legen-oev-und-velo-zu,99994.93802
M10072,ID0975,2013,NO,Bern,Bern,Switzerland,Europe,Europe,Western Europe,,,229648,7.455,46.953,0.047,0.07,0.008,0.117,0.559,0.324,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,99994.93802
M10072,ID0976,2014,NO,Bern,Bern,Switzerland,Europe,Europe,Western Europe,,,229648,7.455,46.953,0.0445,0.0686,0.0109,0.1131,0.5404,0.3465,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,99994.93802
M10072,ID0064,2015,NO,Bern,Bern,Switzerland,Europe,Europe,Western Europe,,,124381,7.455,46.953,0.30303,0.151515,NA,0.45455,0.32323,0.22222,High income,Städtische Mobilität im Vergleich,https://www.bern.ch/mediencenter/medienmitteilungen/aktuell_ptk/staedtische-mobilitaet-im-vergleich-in-bern-legen-oev-und-velo-zu,99994.93802
M10072,ID0977,2016,NO,Bern,Bern,Switzerland,Europe,Europe,Western Europe,,,229648,7.455,46.953,0.04950495,0.079207921,0.00990099,0.128712871,0.544554455,0.326732673,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,99994.93802
M10072,ID0978,2017,NO,Bern,Bern,Switzerland,Europe,Europe,Western Europe,,,229648,7.455,46.953,0.0489,0.0889,0.0094,0.1378,0.5375,0.3247,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,99994.93802
M10072,ID0979,2018,NO,Bern,Bern,Switzerland,Europe,Europe,Western Europe,,,229648,7.455,46.953,0.04839516,0.092690731,0.00759924,0.141085891,0.545545445,0.313368663,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,99994.93802
M10072,ID0980,2019,NO,Bern,Bern,Switzerland,Europe,Europe,Western Europe,,,229648,7.455,46.953,0.0522,0.1047,0.0088,0.1569,0.5324,0.3107,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,99994.93802
M10072,ID0981,2020,NO,Bern,Bern,Switzerland,Europe,Europe,Western Europe,,,229648,7.455,46.953,0.04740474,0.107510751,0.0110011,0.154915492,0.543654365,0.301430143,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,99994.93802
M10072,ID0982,2021,YES,Bern,Bern,Switzerland,Europe,Europe,Western Europe,,,229648,7.455,46.953,0.0516,0.1306,0.011,0.1822,0.4884,0.3294,High income,Eurostat,https://ec.europa.eu/eurostat/databrowser/view/urb_ltran/,99994.93802
M10073,ID0066,2008,YES,Bernau bei Berlin,Bernau bei Berlin,Germany,Europe,Europe,Western Europe,,,35859,13.574,52.678,0.25,0.12,NA,0.37,0.11,0.52,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10074,ID0067,2015,YES,Bernheze,Bernheze,Netherlands,Europe,Europe,Western Europe,,,29888,5.521,51.687,0.17,0.27,NA,0.44,0.04,0.52,High income,The European Platform on Mobility Management,https://epomm.eu/ ,62536.73203
M10075,ID0069,2001,NO,Besanzon,Besanzon,France,Europe,Europe,Western Europe,,,115400,6.02,47.276,0.28,0.02,NA,0.3,0.12,0.58,High income,The European Platform on Mobility Management,https://epomm.eu/ ,44460.81785
