ID,City,state_name,state_abbr,Country,year,population,longitude,latitude,Walking,Cycling,Active,Bus,Car,IncomeGroup,Region,LastObservation,metro_names,DataSource,DataLink
ID0652,Zlín,,,Czech Republic,2015,75112,17.6660000,49.2250000,0.220000,0.010000,0.230000,0.260000,0.510000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0008,Aarhus,,,Denmark,2004,331000,10.1900000,56.1400000,0.072917,0.281250,0.354167,0.197917,0.447917,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0041,Ballerup,,,Denmark,2006,37000,12.3580000,55.7300000,0.198020,0.178218,0.376240,0.099010,0.524750,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0136,Copenhagen,,,Denmark,2014,591000,12.5910000,55.6650000,0.170000,0.300000,0.470000,0.200000,0.330000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0137,Copenhagen,,,Denmark,2012,559000,12.5670000,55.6890000,0.200000,0.260000,0.460000,0.210000,0.330000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0138,Copenhagen,,,Denmark,2010,548443,12.5670000,55.6890000,0.250000,0.310000,0.560000,0.150000,0.290000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0247,Gladsaxe,,,Denmark,2009,63000,12.4260000,55.7370000,0.180000,0.230000,0.410000,0.090000,0.500000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0267,Greve,,,Denmark,2006,47022,12.2620000,55.5940000,0.168317,0.148515,0.316830,0.079210,0.603960,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0292,Helsingør Elsinore,,,Denmark,2006,59013,12.5980000,56.0370000,0.176471,0.147059,0.323530,0.098040,0.578430,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0298,Hoeje Taastrup,,,Denmark,2006,46250,12.2950000,55.6510000,0.178218,0.148515,0.326730,0.099010,0.574260,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0436,Naestved,,,Denmark,2006,79284,11.7630000,55.2330000,0.140000,0.130000,0.270000,0.050000,0.680000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0437,Naestved,,,Denmark,2005,79260,11.7630000,55.2330000,0.140000,0.130000,0.270000,0.050000,0.680000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0448,Norddjurs,,,Denmark,2006,38427,10.7280000,56.4600000,0.156863,0.147059,0.303920,0.049020,0.647060,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0457,Odense,,,Denmark,2008,187000,10.3840000,55.3990000,0.190000,0.270000,0.460000,0.260000,0.280000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0519,Roskilde,,,Denmark,2006,48186,12.0870000,55.6360000,0.168317,0.178218,0.346530,0.079210,0.574260,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0570,Syddjurs,,,Denmark,2003,40430,10.5420000,56.2920000,0.160000,0.070000,0.230000,0.060000,0.710000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0505,Quito,,,Ecuador,2011,2011000,-78.4800000,-0.1400000,NA,NA,0.150000,0.620000,0.230000,Upper middle income,Latin America & Caribbean,YES,,Local Governments for Sustainability - ICLEI,https://iclei.org/ 
ID0576,Tallinn,,,Estonia,2009,414752,24.7610000,59.4320000,0.300000,0.040000,0.340000,0.400000,0.260000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0575,Tallinn,,,Estonia,2020,414752,24.7610000,59.4320000,0.141414,0.020202,0.161616,0.343434,0.494950,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0578,Tartu,,,Estonia,2009,103000,26.7360000,58.3800000,0.400000,0.050000,0.450000,0.270000,0.280000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0011,Addis Ababa,,,Ethiopia,2011,3711329,38.7500000,9.0100000,NA,NA,0.540000,0.310000,0.150000,Low income,Sub-Saharan Africa,YES,,Local Governments for Sustainability - ICLEI,https://iclei.org/ 
ID0201,Espoo,,,Finland,2012,260800,24.6550000,60.2020000,0.220000,0.080000,0.300000,0.200000,0.500000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0202,Espoo,,,Finland,2008,260800,24.6550000,60.2020000,0.210000,0.070000,0.280000,0.200000,0.520000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0295,Helsinki,,,Finland,2013,613100,24.9420000,60.1680000,0.214286,0.081633,0.295920,0.306120,0.397960,High income,Europe & Central Asia,NO,,Deloitte City Mobility Index,https://www2.deloitte.com/content/dam/insights/us/articles/4331_Deloitte-City-Mobility-Index/city-mobility-index_HELSINKI_FINAL.pdf
ID0293,Helsinki,,,Finland,2019,613100,24.9420000,60.1680000,0.393939,0.090909,0.484848,0.292929,0.222222,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0294,Helsinki,,,Finland,2016,613100,24.9420000,60.1680000,0.373737,0.101010,0.474747,0.303030,0.222222,High income,Europe & Central Asia,NO,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0302,Hyvinkaa,,,Finland,2007,46343,24.8580000,60.6310000,0.240000,0.140000,0.380000,0.080000,0.540000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0313,Jyväskylä,,,Finland,2009,130974,25.7500000,62.2430000,0.210000,0.130000,0.340000,0.050000,0.610000,High income,Europe & Central Asia,YES,,Regional Travel Survey of Jyväskylä 2009,http://paikkatieto.airix.fi/tietopankki/jyvaskylanseutu/liikennetutkimus/raportit/LITU_Esittelydiat_Engl.pdf
ID0338,Kotka,,,Finland,1991,54873,26.9450000,60.4660000,0.150000,0.200000,0.350000,0.080000,0.570000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0473,Oulu,,,Finland,2009,142000,25.4740000,65.0140000,0.190000,0.210000,0.400000,0.060000,0.540000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0606,Vantaa,,,Finland,2012,208100,25.0350000,60.2950000,0.250000,0.090000,0.340000,0.180000,0.480000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0607,Vantaa,,,Finland,2008,208100,25.0350000,60.2950000,0.220000,0.080000,0.300000,0.190000,0.510000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0015,Aix,,,France,2009,317000,5.4430000,43.5270000,0.260000,0.010000,0.270000,0.070000,0.660000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0024,Amiens,,,France,2011,132874,2.3100000,49.8800000,0.330000,0.020000,0.350000,0.070000,0.580000,High income,Europe & Central Asia,YES,,PLAN DE DÉPLACEMENTS URBAINS. AMIENS MÉTROPOLE. 2013 - 2023,http://piece-jointe-carto.developpement-durable.gouv.fr/DEPT080A/PAC_EN_CONTINU/pdf/PDU_AM.pdf
ID0028,Annemasse,,,France,2009,35234,6.2300000,46.1900000,0.270000,0.020000,0.290000,0.050000,0.660000,High income,Europe & Central Asia,YES,,Plan de Déplacements Urbains d’Annemasse Agglo 2014,https://www.annemasse-agglo.fr/sites/default/files/2018-02/DOC-OFFICIEL_PDU_Complet_AnnemasseAgglo_.pdf
ID0054,Bayonne,,,France,2010,45000,-1.4640000,43.4970000,0.270000,0.020000,0.290000,0.080000,0.630000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0055,Beaujolais,,,France,2006,13314,4.7200000,46.1100000,0.210000,0.010000,0.220000,0.040000,0.740000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0068,Besançon,,,France,2004,115400,6.0200000,47.2760000,0.280000,0.010000,0.290000,0.110000,0.600000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0069,Besançon,,,France,2001,115400,6.0200000,47.2760000,0.280000,0.020000,0.300000,0.120000,0.580000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0070,Bethune,,,France,2004,273000,2.6400000,50.5280000,0.210000,0.020000,0.230000,0.040000,0.730000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0089,Bordeaux,,,France,2009,881000,-0.5830000,44.8480000,0.210000,0.030000,0.240000,0.090000,0.670000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0101,Brest,,,France,2003,1900000,-4.4860000,48.4000000,0.250000,0.010000,0.260000,0.080000,0.660000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0124,Chambéry,,,France,2006,117000,5.9190000,45.5700000,0.280000,0.020000,0.300000,0.060000,0.640000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0132,Clermont-Ferrand,,,France,2003,344000,3.0870000,45.7820000,0.270000,0.010000,0.280000,0.070000,0.650000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0175,Dunkerque,,,France,2003,259000,2.3790000,51.0400000,0.250000,0.020000,0.270000,0.070000,0.660000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0189,Elbeuf,,,France,2007,55000,1.0040000,49.2890000,0.280000,0.010000,0.290000,0.050000,0.660000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0265,Grenoble Agglo,,,France,2010,393000,5.7190000,45.1840000,0.246000,0.025000,0.271000,0.122000,0.607000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0266,Grenoble Agglo,,,France,2002,385000,5.7190000,45.1840000,0.300000,0.030000,0.330000,0.130000,0.540000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0308,Istres,,,France,2009,85000,4.9850000,43.5000000,0.260000,0.010000,0.270000,0.040000,0.690000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0351,Le Havre,,,France,2007,267000,0.1250000,49.5030000,0.340000,0.010000,0.350000,0.080000,0.570000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0352,Le Mans,,,France,2003,192000,0.2010000,47.9990000,0.300000,0.020000,0.320000,0.080000,0.600000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0362,Lens,,,France,2006,368000,2.8240000,50.4310000,0.280000,0.020000,0.300000,0.040000,0.660000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0368,Lille,,,France,2006,1100000,3.0600000,50.6400000,0.310000,0.020000,0.330000,0.100000,0.570000,High income,Europe & Central Asia,YES,,Regeneration strategies and transport improvement in a deprived area,https://www.tandfonline.com/doi/abs/10.1080/00343404.2016.1177174?journalCode=cres20
ID0371,Limoges,,,France,2005,206000,1.2570000,45.8400000,0.230000,0.010000,0.240000,0.070000,0.690000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0387,Lorient,,,France,2004,200000,-3.3710000,47.7520000,0.240000,0.020000,0.260000,0.080000,0.660000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0394,Lyon,,,France,2006,1400000,4.8410000,45.7540000,0.320000,0.020000,0.340000,0.150000,0.510000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0393,Lyon,,,France,2015,1400000,4.8410000,45.7540000,0.336634,0.029703,0.366340,0.188120,0.445540,High income,Europe & Central Asia,YES,,Global BRT data,https://brtdata.org/download/?l=location/europe/france/lyon/&output=pdf
ID0090,Marseille,,,France,2008,2035000,5.3860000,43.3090000,0.310000,0.010000,0.320000,0.090000,0.590000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0410,Marseille,,,France,2009,1200000,5.3860000,43.3090000,0.340000,0.010000,0.350000,0.110000,0.540000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0411,Maubeuge,,,France,2004,125000,3.9730000,50.2780000,0.240000,0.010000,0.250000,0.050000,0.700000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0418,Metropole Savoie,,,France,2006,240000,5.9100000,45.5700000,0.260000,0.020000,0.280000,0.050000,0.670000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0427,Montpellier,,,France,2003,445000,3.8880000,43.6200000,0.260000,0.020000,0.280000,0.080000,0.640000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0440,Nancy,,,France,2013,258000,6.1790000,48.6870000,0.360000,0.010000,0.370000,0.130000,0.500000,High income,Europe & Central Asia,YES,,Global BRT data,https://brtdata.org/download/?l=location/europe/france/nancy/&output=pdf
ID0441,Nantes,,,France,2012,580000,-1.5580000,47.2070000,0.270000,0.050000,0.320000,0.160000,0.520000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0445,Nice,,,France,2009,508000,7.2740000,43.7020000,0.400000,0.010000,0.410000,0.110000,0.480000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0481,Paris,,,France,2002,11000000,2.3470000,48.8620000,0.340000,0.010000,0.350000,0.190000,0.460000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0479,Paris,,,France,2010,11000000,2.3470000,48.8620000,0.151515,0.050505,0.202020,0.595960,0.202020,High income,Europe & Central Asia,YES,,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit
ID0480,Paris,,,France,2008,11000000,2.3470000,48.8620000,0.474747,0.030303,0.505050,0.333330,0.161620,High income,Europe & Central Asia,NO,,Quantifying dimensions of Transportation Diversity: A city-based comparative approach,"Pareekh, P., Mitra, S., Majumdar, B.B.: Quantifying dimensions of Transportation Diversity: A city-based comparative approach. Transportation Research Procedia (25), 3174–3187 (2017)"
ID0484,Pau,,,France,2005,140000,-0.3710000,43.3010000,0.220000,0.030000,0.250000,0.040000,0.710000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0494,Pointe-à-Pitre,,,France,2006,142000,-61.5350000,16.2410000,0.220000,0.010000,0.230000,0.100000,0.670000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0509,Reims,,,France,2006,228000,4.0320000,49.2530000,0.300000,0.010000,0.310000,0.090000,0.600000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0510,Rennes,,,France,2007,392000,-1.6740000,48.1100000,0.280000,0.040000,0.320000,0.130000,0.550000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0511,Rennes,,,France,2000,392000,-1.6740000,48.1100000,0.280000,0.030000,0.310000,0.100000,0.590000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0523,Rouen,,,France,2007,110169,1.0900000,49.4200000,0.310000,0.010000,0.320000,0.100000,0.580000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0527,Saint Quentin en Yvelines,,,France,2010,146000,2.0190000,48.7700000,0.310000,0.020000,0.330000,0.150000,0.520000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0528,Saint-Étienne,,,France,2001,510000,4.3940000,45.4420000,0.290000,0.010000,0.300000,0.100000,0.600000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0566,Strasbourg,,,France,2001,452000,7.7440000,48.5850000,0.310000,0.080000,0.390000,0.170000,0.440000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0052,Strasbourg,,,France,2009,1127000,7.7440000,48.5850000,0.250000,0.060000,0.310000,0.080000,0.610000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0587,Toulon,,,France,2008,575000,5.9350000,43.1210000,0.270000,0.010000,0.280000,0.050000,0.670000,High income,Europe & Central Asia,YES,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0589,Toulouse,,,France,2003,935000,1.4400000,43.5980000,0.210000,0.030000,0.240000,0.090000,0.670000,High income,Europe & Central Asia,NO,,The European Platform on Mobility Management,https://epomm.eu/ 
ID0588,Toulouse,,,France,2004,924000,1.4400000,43.5980000,0.085000,0.085000,0.170000,0.080000,0.750000,High income,Europe & Central Asia,YES,,Global BRT data,https://brtdata.org/location/europe/france/toulouse
